localBodyCode,localBodyNameEnglish,localBodyNameLocal,blockCode
115313,Pakartanr,PAKARTANR,6611
115316,Sikariyatanr,SIKARIYATANR,6611
115286,Baghdega,BAGHDEGA,6612
115288,Basen,BASEN,6612
115293,Kersai,KERSAI,6612
115295,Kinkel,KINKEL,6612
115296,Konjoba,KONJOBA,6612
115299,Tainser(East Part),TAINSER(EAST PART),6612
115300,Tainser(West Part),TAINSER(WEST PART),6612
115261,Bansjor,BANSJOR,6613
115263,Kombakera,KOMBAKERA,6613
115271,Targa,TARGA,6613
115274,Urtey,URTEY,6613
115515,Bandu,BANDU,6610
115518,Birkel,BIRKEL,6610
115520,Dadiyo Kamrora,DADIYO KAMRORA,6610
115524,Gulikera,GULIKERA,6610
115525,Kamrora,KAMRORA,6610
115397,Tomdel,TOMDEL,6610
115347,Baduri,BADURI,3262
115348,Diliamarcha,DILIAMARCHA,3262
115349,Gaisuti,GAISUTI,3262
115350,Harila,HARILA,3262
115351,Karlajodi,KARLAJODI,3262
115352,Kursi,KURSI,3262
115353,Lupungutu,LUPUNGUTU,3262
115354,Matkamhatu,MATKAMHATU,3262
115355,Narsanda,NARSANDA,3262
273819,Nimdih,Nimdih,3262
115436,Pandabir,PANDABIR,3262
115356,Simbiya,SIMBIYA,3262
115357,Tamarbandh,TAMARBANDH,3262
115358,Tekrahatu,TEKRAHATU,3262
115359,Tonto,TONTO,3262
115360,Tuibir,TUIBIR,3262
115384,Arahasa,ARAHASA,3264
115385,Bara,BARA,3264
115386,Bila,BILA,3264
115387,Gamharia,GAMHARIA,3264
115388,Goilkera,GOILKERA,3264
115390,Kadamdiha,KADAMDIHA,3264
115391,Kaida,KAIDA,3264
115392,Kebra,KEBRA,3264
115393,Kuira,KUIRA,3264
115395,Sarugara,SARUGARA,3264
115396,Tarkatkocha,TARKATKOCHA,3264
115427,Bara Chiru,BARA CHIRU,3267
115428,Baraguntia,BARAGUNTIA,3267
115429,Baralagiya,BARALAGIYA,3267
115430,Barkela,BARKELA,3267
115431,Bhoya,BHOYA,3267
115432,Dopai,DOPAI,3267
115433,Keyadchalam,KEYADCHALAM,3267
115434,Loharda,LOHARDA,3267
115435,Matkobera,MATKOBERA,3267
115437,Purunia,PURUNIA,3267
115438,Ruidih,RUIDIH,3267
115439,Ulirajabasa,ULIRAJABASA,3267
115513,Asantalia,ASANTALIA,3273
115514,Baljodi,BALJODI,3273
115516,Bari,BARI,3273
115517,Bhalurungi,BHALURUNGI,3273
115519,Boikera,BOIKERA,3273
115521,Dewanbir,DEWANBIR,3273
115522,Golmunda,GOLMUNDA,3273
115523,Govindpur,GOVINDPUR,3273
115526,Lonjo,LONJO,3273
115527,Porahat,PORAHAT,3273
115528,Sonapos,SONAPOS,3273
115334,Bandgaon,BANDGAON,3261
115335,Bhalupani,BHALUPANI,3261
115336,Champwa,CHAMPWA,3261
115337,Hurangda,HURANGDA,3261
115338,Jalasar,JALASAR,3261
115339,Karaikela,KARAIKELA,3261
115340,Landupada,LANDUPADA,3261
115341,Meromgutu,MEROMGUTU,3261
115342,Nakti,NAKTI,3261
115343,Otar,OTAR,3261
115344,Sawania,SAWANIA,3261
115345,Sinduribera,SINDURIBERA,3261
115346,Tebo,TEBO,3261
115361,Asantalia,ASANTALIA,3263
115362,Baipi,BAIPI,3263
115363,Bharania,BHARANIA,3263
115364,Chainpur,CHAINPUR,3263
115365,Chandri,CHANDRI,3263
115366,Gopinathpur,GOPINATHPUR,3263
115367,Gulkera,GULKERA,3263
115368,Hathiya,HATHIYA,3263
115369,Hatnatodang,HATNATODANG,3263
115370,Hoyahatu,HOYAHATU,3263
115371,Itihasa,ITIHASA,3263
115372,Itore,ITORE,3263
115373,Jamid,JAMID,3263
115374,Kendo,KENDO,3263
115375,Kenke,KENKE,3263
115376,Kera,KERA,3263
115377,Kolchakda,KOLCHAKDA,3263
115378,Kulitodang,KULITODANG,3263
115379,Nalita,NALITA,3263
115380,Padampur,PADAMPUR,3263
115381,Silphodi,SILPHODI,3263
115382,Simidiri,SIMIDIRI,3263
115383,Surgura,SURGURA,3263
115398,Badananda,BADANANDA,3265
115399,Bhangaon,BHANGAON,3265
115400,Chhota Mahuldiha,CHHOTA MAHULDIHA,3265
115401,Danguaposi,DANGUAPOSI,3265
115402,Gumuria,GUMURIA,3265
115403,Jagannathpur,JAGANNATHPUR,3265
115404,Jaintgarh,JAINTGARH,3265
115405,Kaleiya,KALEIYA,3265
115406,Karanjia,KARANJIA,3265
115407,Kasira,KASIRA,3265
115408,Maluka,MALUKA,3265
115409,Mongra,MONGRA,3265
115410,Mundai,MUNDAI,3265
115411,Patajaint,PATAJAINT,3265
115412,Siyaljora,SIYALJORA,3265
115413,Todanghatu,TODANGHATU,3265
115415,Asura,ASURA,3266
115416,Choya,CHOYA,3266
115418,Jodapokhar,JODAPOKHAR,3266
115419,Kelende,KELENDE,3266
115421,Kudahatu,KUDAHATU,3266
115422,Nawagaon,NAWAGAON,3266
115426,Tutugutu,TUTUGUTU,3266
115440,Andhari,ANDHARI,3268
115441,Baihatu,BAIHATU,3268
115442,Barusai,BARUSAI,3268
115443,Bedamundui,BEDAMUNDUI,3268
115444,Bhonda,BHONDA,3268
115445,Chhota Raikaman,CHHOTA RAIKAMAN,3268
115448,Khandkhori,KHANDKHORI,3268
115449,Kumardungi,KUMARDUNGI,3268
115450,Kumirta,KUMIRTA,3268
115453,Bada Lagda,BADA LAGDA,3269
115454,Bada Torlo,BADA TORLO,3269
115455,Bhagabila,BHAGABILA,3269
115456,Bharbharia,BHARBHARIA,3269
115457,Ipilsingi,IPILSINGI,3269
115458,Meromhoner,MEROMHONER,3269
115459,Padsa,PADSA,3269
115460,Panga,PANGA,3269
115461,Pilka,PILKA,3269
115462,Roladih,ROLADIH,3269
115463,Adhikari,ADHIKARI,3270
115464,Angarpada,ANGARPADA,3270
115465,Asanpat,ASANPAT,3270
115466,Baliaposi,BALIAPOSI,3270
115467,Dhoba Dhobin,DHOBA DHOBIN,3270
115468,Ghorabandha,GHORABANDHA,3270
115469,Kharpos,KHARPOS,3270
115470,Majhgaon,MAJHGAON,3270
115471,Nayagaon,NAYAGAON,3270
115472,Padsa,PADSA,3270
115473,Sonaposi,SONAPOSI,3270
115474,Tartaria,TARTARIA,3270
115476,Baranga,BARANGA,3271
115479,Chhotanagra,CHHOTANAGRA,3271
115480,Chiriya,CHIRIYA,3271
115481,Dhipa,DHIPA,3271
115482,Digha,DIGHA,3271
115483,Dimbuli,DIMBULI,3271
115484,Gangada,GANGADA,3271
115486,Kolpotka,KOLPOTKA,3271
115487,Lailore,LAILORE,3271
115488,Makranda,MAKRANDA,3271
115489,Manoharpur (East),MANOHARPUR (EAST),3271
115490,Manoharpur (West),MANOHARPUR (WEST),3271
115491,Nandpur,NANDPUR,3271
115492,Raidih,RAIDIH,3271
115493,Raikera,RAIKERA,3271
115495,Badapaseiya,BADAPASEIYA,3272
115496,Balijharan,BALIJHARAN,3272
115497,Bara Jamda,BARA JAMDA,3272
115498,Diriburu,DIRIBURU,3272
115499,Dudhbila,DUDHBILA,3272
115500,Gua (East),GUA (EAST),3272
115501,Gua (West),GUA (WEST),3272
115502,Jeteya,JETEYA,3272
115503,Kadajamda,KADAJAMDA,3272
115504,Kiriburu (East),KIRIBURU (EAST),3272
115505,Kiriburu (West),KIRIBURU (WEST),3272
115506,Kotgarh,KOTGARH,3272
115507,Mahudi,MAHUDI,3272
115508,Meghahatuburu (North),MEGHAHATUBURU (NORTH),3272
115509,Meghahatuburu (South),MEGHAHATUBURU (SOUTH),3272
115510,Noamundi,NOAMUNDI,3272
115511,Pataita,PATAITA,3272
115512,Pokharpi,POKHARPI,3272
115529,Angardiha,ANGARDIHA,3274
115530,Chitimiti,CHITIMITI,3274
115531,Kasiya,KASIYA,3274
115532,Kathbhari,KATHBHARI,3274
115533,Khas Pokhria,KHAS POKHRIA,3274
115534,Kokcho,KOKCHO,3274
115535,Purnia,PURNIA,3274
115536,Tangar Pokhria,TANGAR POKHRIA,3274
115537,Tantnagar,TANTNAGAR,3274
115538,Tentera,TENTERA,3274
115539,Bamebasa,BAMEBASA,3275
115540,Bara Jhinkpani,BARA JHINKPANI,3275
115541,Bundu,BUNDU,3275
115543,Kenjra,KENJRA,3275
115544,Kondwa,KONDWA,3275
115545,Nimdih,NIMDIH,3275
115546,Puranapani,PURANAPANI,3275
115547,Rengrahatu,RENGRAHATU,3275
115548,Siringsiya,SIRINGSIYA,3275
115549,Tonto,TONTO,3275
115414,Amdiha,AMDIHA,6608
115446,Dikubalkand,DIKUBALKAND,6608
115447,Dumria,DUMRIA,6608
115417,Jaipur,JAIPUR,6608
115542,Jamdih,JAMDIH,6608
115420,Kochda,KOCHDA,6608
115451,Kushmita,KUSHMITA,6608
115452,Kushmunda,KUSHMUNDA,6608
115423,Nurda,NURDA,6608
115424,Ruiya,RUIYA,6608
115425,Sindrigouri,SINDRIGOURI,6608
115475,Anandpur,ANANDPUR,6609
115477,Bedakenduda,BEDAKENDUDA,6609
115478,Binju,BINJU,6609
115389,Harta,HARTA,6609
115485,Jharbera,JHARBERA,6609
115494,Robokera,ROBOKERA,6609
115394,Rundhikocha,RUNDHIKOCHA,6609
